1,0.380058338901804,0.544709481932092,0.348319035504092,0.238457758876055,0.344593420755117,0.217783426874471
1,0.378831073071694,0.42636517584387,0.473333425235015,0.494213365717383,0.469057910589377,0.491727674111627
1,0.373781378137814,0.259087413157714,0.263708391384639,0.25383784206407,0.256923727272712,0.238461579918176
1,0.384112072369832,0.365072073560312,0.430961870526436,0.303024939102277,0.429971797647583,0.287661201566268
1,0.36917690037146,0.54376625936555,0.376697771424736,0.448987252573853,0.372006141887358,0.432873905777417
1,0.374252595837473,0.379309190208114,0.303841260009597,0.259035603411894,0.297333532653774,0.247693740095522
1,0.386784760675949,0.307986253371936,0.388992880079192,0.436210270267915,0.387162267547119,0.432983521079204
1,0.39279256444377,0.493421597039678,0.429685941115466,0.36799567254038,0.424156773334066,0.349982478886545
1,0.370606128886886,0.393347361426924,0.304633992452415,0.282292467092789,0.301571364226042,0.276484231804829
1,0.362938773864445,0.202313839856071,0.490300416793363,0.272576604747766,0.478782599433613,0.240186757219198
1,0.356963107316852,0.260451339149548,0.458005034594944,0.416469853497948,0.447887276148717,0.394161582913825
1,0.376379126699893,0.326563511118163,0.412454251833322,0.374829746885593,0.409172818936517,0.363625518154291
1,0.374859118852459,0.300459375720312,0.38579346295142,0.309988444779016,0.386251686530309,0.300644168113441
1,0.398805363766925,0.641095761224021,0.41363783320134,0.304574101005424,0.405054147670051,0.282582221704932
1,0.388155279395752,0.670768376085114,0.49526206017508,0.446266815410103,0.487897315589323,0.437387760933506
1,0.37615930199678,0.468566173134536,0.370636079297895,0.392109474690466,0.366139806120315,0.38618083081787
1,0.373945080533466,0.566889602104787,0.449738788526237,0.513520173937587,0.446330207495862,0.502072677407854
1,0.38164719315133,0.387612659404135,0.332697895206183,0.529512875339387,0.329533921974883,0.53123438278387
1,0.379200970754485,0.587408541946629,0.451380403015576,0.362936676677522,0.448104798184097,0.333610313200065
1,0.379900032496879,0.185356969329058,0.327861811882704,0.237888157599486,0.325454731987481,0.22005430398521
1,0.385906769975034,0.200764588410922,0.392436761074788,0.314771382289133,0.389710762402189,0.275205440861393
1,0.379036402298863,0.438775358301948,0.369782370450378,0.401325089070317,0.367044206411387,0.39832354059989
1,0.37966018601143,0.283671603412028,0.359338019188804,0.407092250437354,0.353718178896857,0.408708828473751
1,0.376160684622805,0.370516442802882,0.484966810321613,0.610974131987159,0.481099719714314,0.594671531926446
1,0.373212342359644,0.589531006120902,0.385482356276565,0.472940455551123,0.375969818525388,0.452035371753623
1,0.380696364567332,0.327469280787772,0.38808040428144,0.30570048575547,0.38637377605308,0.284801372221941
1,0.378426473760587,0.358227331577159,0.462320695508422,0.488698729508771,0.45074855284263,0.451103736616295
1,0.382338088261555,0.251047989422376,0.435966111664064,0.603229729357287,0.430735525242061,0.583511180549883
1,0.391992993225067,0.559320498250983,0.459631080744481,0.388531770334462,0.45345454024063,0.345643850554358
1,0.36314313672836,0.526269968353975,0.483630645043436,0.522251980080225,0.474933401579169,0.501689019898297
1,0.375544034818228,0.47623792198333,0.475065559770173,0.639160654037692,0.468592413537955,0.608056295523984
1,0.370829333994241,0.267670637861394,0.345866326411414,0.348915802540823,0.343431196784567,0.347706782563807
1,0.37391261472575,0.36249522250411,0.431606692896046,0.550858092830193,0.431361183186722,0.542535336628463
1,0.38237077162192,0.209344721831726,0.453333743609362,0.524384890443715,0.449958074866861,0.514260679700172
1,0.367960838952255,0.400725598009212,0.447698534468639,0.59831813488103,0.441644803091346,0.582100979721262
1,0.375883963537545,0.420541867933406,0.455352924961032,0.550061985573422,0.450585251291324,0.532020034513544
1,0.391967492100552,0.43552540424692,0.36544599883402,0.35210045456475,0.360026020647066,0.29727708934578
1,0.375994140159062,0.304078019503533,0.337503787019034,0.096968801774027,0.333247635503843,0.048806884418016
1,0.413129312931293,0.593181256771079,0.361448475797699,0.275317508129812,0.358000942789635,0.23640034980588
1,0.388008927411339,0.447288239361868,0.475081552537359,0.576567397676656,0.463838002692596,0.559678454116838
1,0.385505202039855,0.347122368997276,0.34459813767642,0.411126944974964,0.335185514458898,0.402523126606051
1,0.378056820829525,0.373542957651071,0.419451244045341,0.505230147636184,0.417838974609519,0.486974898240094
